id,split,company,method,human_label,prediction,status,candidate_sha256
financebench_id_04784,new_response_validation,Walmart,holistic_v2,refusal,refusal,ok,a592da62340f69f4e29c3083d49b1fe2cdbbda33a95afd6d81972c8ba993535a
financebench_id_04784,development,Walmart,operational_v3,correct,incorrect,ok,52660e29054d6d9badb63fd05a3aeeabe2499c29ffda30c54d5f1ffb1ef589ba
financebench_id_04784,new_response_validation,Walmart,operational_v3,refusal,refusal,ok,a592da62340f69f4e29c3083d49b1fe2cdbbda33a95afd6d81972c8ba993535a
financebench_id_04980,development,PepsiCo,holistic_v2,refusal,refusal,ok,80bca5a04a365994173dd0ff4db5d13ccd6616d091ec8d16502f8be8f6264559
financebench_id_04854,development,General Mills,operational_v3,refusal,refusal,ok,972110aee862980b727953b3321e9f602c1e06738aafbfa1f969a02423df4dfe
financebench_id_04854,new_response_validation,General Mills,holistic_v2,incorrect,incorrect,ok,f98972ebb82ea7119a1e18cba90bfb042356206c7da5d3b2c35ee2c5afa96efe
financebench_id_04854,new_response_validation,General Mills,operational_v3,incorrect,incorrect,ok,f98972ebb82ea7119a1e18cba90bfb042356206c7da5d3b2c35ee2c5afa96efe
financebench_id_05718,development,American Water Works,holistic_v2,correct,incorrect,ok,16318a0497a5c9346152158c2830474ca98551743f36b5a3ff150374927a5c54
financebench_id_04980,development,PepsiCo,operational_v3,refusal,refusal,ok,80bca5a04a365994173dd0ff4db5d13ccd6616d091ec8d16502f8be8f6264559
financebench_id_04980,new_response_validation,PepsiCo,holistic_v2,incorrect,refusal,ok,edda634a5e9d4b4edb0916812fcd84ed9539f34bd48451d0b5af9e987840af88
financebench_id_04980,new_response_validation,PepsiCo,operational_v3,incorrect,incorrect,ok,edda634a5e9d4b4edb0916812fcd84ed9539f34bd48451d0b5af9e987840af88
financebench_id_05915,development,CVS Health,holistic_v2,refusal,refusal,ok,f5c6232d1ac89ba003171b54f20b35d57d7c6d4d1a24506ef4c3380b53e4e4b4
financebench_id_05718,development,American Water Works,operational_v3,correct,incorrect,ok,16318a0497a5c9346152158c2830474ca98551743f36b5a3ff150374927a5c54
financebench_id_05718,new_response_validation,American Water Works,holistic_v2,refusal,refusal,ok,0de75675267461f3ec4fb9bc95eca18a337a99b6105a19e4adeea067d8c6212f
financebench_id_05718,new_response_validation,American Water Works,operational_v3,refusal,refusal,ok,0de75675267461f3ec4fb9bc95eca18a337a99b6105a19e4adeea067d8c6212f
financebench_id_06247,development,Walmart,holistic_v2,refusal,refusal,ok,dfcb9233d597317dae8b69d0d3fd9af8c2c85f603fd680ca8b5bd2d981644f76
financebench_id_05915,development,CVS Health,operational_v3,refusal,refusal,ok,f5c6232d1ac89ba003171b54f20b35d57d7c6d4d1a24506ef4c3380b53e4e4b4
financebench_id_05915,new_response_validation,CVS Health,holistic_v2,incorrect,incorrect,ok,b11ffbc765d11441e171dc610056347364486db7428f587eab1838eae2a13afb
financebench_id_05915,new_response_validation,CVS Health,operational_v3,incorrect,incorrect,ok,b11ffbc765d11441e171dc610056347364486db7428f587eab1838eae2a13afb
financebench_id_06272,development,Coca-Cola,holistic_v2,refusal,refusal,ok,160777a667b19da0a6f653e891769c74455e9c85c82ecaf40e4a5160cd026b67
financebench_id_06247,development,Walmart,operational_v3,refusal,refusal,ok,dfcb9233d597317dae8b69d0d3fd9af8c2c85f603fd680ca8b5bd2d981644f76
financebench_id_06247,new_response_validation,Walmart,holistic_v2,refusal,refusal,ok,a10fe6671bd2b4e02f8a3b673ee61222b95d53987c7bb8de869c16f2850b318c
financebench_id_06247,new_response_validation,Walmart,operational_v3,refusal,refusal,ok,a10fe6671bd2b4e02f8a3b673ee61222b95d53987c7bb8de869c16f2850b318c
financebench_id_06655,development,Amazon,holistic_v2,incorrect,refusal,ok,f4eeb96a7e31ffc9186e4de0de5dffc0643a0c8cfb7a042cce743ec896f877c9
financebench_id_06272,development,Coca-Cola,operational_v3,refusal,refusal,ok,160777a667b19da0a6f653e891769c74455e9c85c82ecaf40e4a5160cd026b67
financebench_id_06272,new_response_validation,Coca-Cola,holistic_v2,refusal,refusal,ok,4ebeba15c9f74d808069309159b26ef7769e944813a2b5a68cd8e3efc1c028d7
financebench_id_06272,new_response_validation,Coca-Cola,operational_v3,refusal,refusal,ok,4ebeba15c9f74d808069309159b26ef7769e944813a2b5a68cd8e3efc1c028d7
financebench_id_06741,development,Walmart,holistic_v2,incorrect,refusal,ok,72079381078ded72808475008358db1f9ae163afd2825bef0838966f2fdd3aa0
financebench_id_06655,development,Amazon,operational_v3,incorrect,incorrect,ok,f4eeb96a7e31ffc9186e4de0de5dffc0643a0c8cfb7a042cce743ec896f877c9
financebench_id_06655,new_response_validation,Amazon,holistic_v2,refusal,refusal,ok,119d04bcfcba98c9fcb274f587eb4383440714fb886d4676a478cd7f65cbdc39
financebench_id_06655,new_response_validation,Amazon,operational_v3,refusal,refusal,ok,119d04bcfcba98c9fcb274f587eb4383440714fb886d4676a478cd7f65cbdc39
financebench_id_07507,development,Adobe,holistic_v2,incorrect,correct,ok,be1418293956f29a82f2b623771f324a2cc4292276c57fd3b9cf9c6cc635e536
financebench_id_06741,development,Walmart,operational_v3,incorrect,incorrect,ok,72079381078ded72808475008358db1f9ae163afd2825bef0838966f2fdd3aa0
financebench_id_06741,new_response_validation,Walmart,holistic_v2,refusal,refusal,ok,3eb1657f5d5f5c3efd136dab9b1f3d9055f2512842de03b3bc665c596d26cec2
financebench_id_06741,new_response_validation,Walmart,operational_v3,refusal,refusal,ok,3eb1657f5d5f5c3efd136dab9b1f3d9055f2512842de03b3bc665c596d26cec2
financebench_id_07661,development,Block,holistic_v2,refusal,refusal,ok,022c094b228aa7c57280368b6511731376c22e19bc19da7f8320f00ea1d71168
financebench_id_07507,development,Adobe,operational_v3,incorrect,incorrect,ok,be1418293956f29a82f2b623771f324a2cc4292276c57fd3b9cf9c6cc635e536
financebench_id_07507,new_response_validation,Adobe,holistic_v2,correct,correct,ok,4a6307da26673cb97a8724e615c0b6c7818e1c9fa6305e645089c1c03776bfa9
financebench_id_07507,new_response_validation,Adobe,operational_v3,correct,correct,ok,4a6307da26673cb97a8724e615c0b6c7818e1c9fa6305e645089c1c03776bfa9
financebench_id_07966,development,Activision Blizzard,holistic_v2,correct,correct,ok,6c173e76a5b95f15bc69002dad5cd525cf1d5d77b18d05a959027ad79de8090d
financebench_id_07661,development,Block,operational_v3,refusal,refusal,ok,022c094b228aa7c57280368b6511731376c22e19bc19da7f8320f00ea1d71168
financebench_id_07661,new_response_validation,Block,holistic_v2,correct,correct,ok,57f7eca8045522b33354623c9e031666df4f9785f00bc61902f0a7d440182056
financebench_id_07661,new_response_validation,Block,operational_v3,correct,incorrect,ok,57f7eca8045522b33354623c9e031666df4f9785f00bc61902f0a7d440182056
financebench_id_08135,development,Amazon,holistic_v2,correct,correct,ok,8891a6097fbc8afd2eacd6dd5d8310d681a3cdef731a952f5e09d22f8f7e0d46
financebench_id_07966,new_response_validation,Activision Blizzard,holistic_v2,correct,correct,ok,31b21746793baca48d6d32e781a035436bee320f3675d0a312bb4a1705d06d8a
financebench_id_07966,development,Activision Blizzard,operational_v3,correct,incorrect,ok,6c173e76a5b95f15bc69002dad5cd525cf1d5d77b18d05a959027ad79de8090d
financebench_id_07966,new_response_validation,Activision Blizzard,operational_v3,correct,correct,ok,31b21746793baca48d6d32e781a035436bee320f3675d0a312bb4a1705d06d8a
financebench_id_08286,development,Amazon,holistic_v2,incorrect,refusal,ok,3e6d85eece5889beb03f2dcfedd314e2b64553ba932c56f5842cdf030f59aa80
financebench_id_08135,development,Amazon,operational_v3,correct,correct,ok,8891a6097fbc8afd2eacd6dd5d8310d681a3cdef731a952f5e09d22f8f7e0d46
financebench_id_08135,new_response_validation,Amazon,holistic_v2,refusal,refusal,ok,54cb3c305ce6dd068ca0a887e3b11176371519a2777c5a143bf943506d89c006
financebench_id_08135,new_response_validation,Amazon,operational_v3,refusal,refusal,ok,54cb3c305ce6dd068ca0a887e3b11176371519a2777c5a143bf943506d89c006
financebench_id_09724,development,Coca-Cola,holistic_v2,incorrect,refusal,ok,796657168d4190b00c6f880811edcfb577e2c8032344c5d9c853b5c46b40f5ae
financebench_id_08286,development,Amazon,operational_v3,incorrect,correct,ok,3e6d85eece5889beb03f2dcfedd314e2b64553ba932c56f5842cdf030f59aa80
financebench_id_08286,new_response_validation,Amazon,holistic_v2,correct,correct,ok,920c0b73bdc4e82b214c09a26140d335ccd64cd3c0bbd0e4a3060722249dc771
financebench_id_08286,new_response_validation,Amazon,operational_v3,correct,correct,ok,920c0b73bdc4e82b214c09a26140d335ccd64cd3c0bbd0e4a3060722249dc771
financebench_id_10130,development,Corning,holistic_v2,incorrect,incorrect,ok,c088e290dde814dc4a21de3d11d4b1fd3e9b97be5f4005f0efc9aa7fa06b428e
financebench_id_09724,development,Coca-Cola,operational_v3,incorrect,incorrect,ok,796657168d4190b00c6f880811edcfb577e2c8032344c5d9c853b5c46b40f5ae
financebench_id_09724,new_response_validation,Coca-Cola,holistic_v2,correct,correct,ok,099f638a55d0b1b17dba3217b300b478a32e8662a250f8ad3815f16cc5568aa4
financebench_id_09724,new_response_validation,Coca-Cola,operational_v3,correct,correct,ok,099f638a55d0b1b17dba3217b300b478a32e8662a250f8ad3815f16cc5568aa4
financebench_id_10136,development,General Mills,holistic_v2,incorrect,refusal,ok,a28f4cc20380037d00767cde8646e94bde2d69902d6b04d6d1134c5951536ee6
financebench_id_10130,development,Corning,operational_v3,incorrect,incorrect,ok,c088e290dde814dc4a21de3d11d4b1fd3e9b97be5f4005f0efc9aa7fa06b428e
financebench_id_10130,new_response_validation,Corning,holistic_v2,refusal,refusal,ok,7e9dbba87d65b1266da40b83262376086f96f89f4dce82de48faa6e9e24c4e60
financebench_id_10130,new_response_validation,Corning,operational_v3,refusal,refusal,ok,7e9dbba87d65b1266da40b83262376086f96f89f4dce82de48faa6e9e24c4e60
financebench_id_10285,development,Boeing,holistic_v2,incorrect,refusal,ok,a9738259dbfc75f5a8893a94d7925995311220ade411afc4cd0a280e54752b2e
financebench_id_10136,development,General Mills,operational_v3,incorrect,incorrect,ok,a28f4cc20380037d00767cde8646e94bde2d69902d6b04d6d1134c5951536ee6
financebench_id_10136,new_response_validation,General Mills,holistic_v2,incorrect,refusal,ok,d871dea5c8f4b46234945c3673ac95a4e4dbda674cbaf2f25f8bef410d84a4a5
financebench_id_10136,new_response_validation,General Mills,operational_v3,incorrect,incorrect,ok,d871dea5c8f4b46234945c3673ac95a4e4dbda674cbaf2f25f8bef410d84a4a5
financebench_id_10420,development,AES Corporation,holistic_v2,incorrect,incorrect,ok,ce2a1ec87f7bbf58fa1fcd2cfb8d17b97c1d6cefeda53aa577ca4953785b2366
financebench_id_10285,development,Boeing,operational_v3,incorrect,incorrect,ok,a9738259dbfc75f5a8893a94d7925995311220ade411afc4cd0a280e54752b2e
financebench_id_10285,new_response_validation,Boeing,holistic_v2,correct,correct,ok,637da5d0efe57be87ce9de2df2713630ca1cc474dab0b9c3c9a7f072caebc022
financebench_id_10285,new_response_validation,Boeing,operational_v3,correct,correct,ok,637da5d0efe57be87ce9de2df2713630ca1cc474dab0b9c3c9a7f072caebc022
financebench_id_10499,development,Kraft Heinz,holistic_v2,incorrect,refusal,ok,7ce7facc8dc80e5da5896c5c48633738fde6aec252ca4de4d40b603267fae144
financebench_id_10420,development,AES Corporation,operational_v3,incorrect,incorrect,ok,ce2a1ec87f7bbf58fa1fcd2cfb8d17b97c1d6cefeda53aa577ca4953785b2366
financebench_id_10420,new_response_validation,AES Corporation,holistic_v2,refusal,refusal,ok,52555f5b6da2b361ee4ac353ea2cbe800dd1067691f1f771c6d6440eff7fe4be
financebench_id_10420,new_response_validation,AES Corporation,operational_v3,refusal,refusal,ok,52555f5b6da2b361ee4ac353ea2cbe800dd1067691f1f771c6d6440eff7fe4be
financebench_id_10499,development,Kraft Heinz,operational_v3,incorrect,incorrect,ok,7ce7facc8dc80e5da5896c5c48633738fde6aec252ca4de4d40b603267fae144
financebench_id_10499,new_response_validation,Kraft Heinz,holistic_v2,correct,correct,ok,ce6eab31e696aae7c4cf9e32584900eb3d4dafbd857d677f1deb0bb3d3b2a9b7
financebench_id_10499,new_response_validation,Kraft Heinz,operational_v3,correct,correct,ok,ce6eab31e696aae7c4cf9e32584900eb3d4dafbd857d677f1deb0bb3d3b2a9b7
